# dT = 0.00250000
# Vi = 1.00000000
# Xi = 0.00000000
# tot_Step =   80001
# print_skip =      80
# method = Velocity-Verlet
#                   t                  vel                  pos                    E
 75.80000000  -0.94033989   1.29154028   1.27615771
 76.00000000  -0.00269683   1.59807674   1.27692827
 76.20000000   0.93829395   1.29421187   1.27768995
 76.40000000   1.52277402   0.49464594   1.28175766
 76.60000000   1.52633771  -0.49606459   1.28789344
 76.80000000   0.94618703  -1.29951070   1.29199898
 77.00000000   0.00274922  -1.60796480   1.29277919
 77.20000000  -0.94407066  -1.30224079   1.29355024
 77.40000000  -1.53218502  -0.49774059   1.29766832
 77.60000000  -1.53579289   0.49909990   1.30388026
 77.80000000  -0.95207053   1.30753030   1.30803689
 78.00000000  -0.00280216   1.61791405   1.30882686
 78.20000000   0.94988293   1.31031952   1.30960741
 78.40000000   1.54165419   0.50085460   1.31377648
 78.60000000   1.54530665  -0.50215377   1.32006553
 78.80000000   0.95799061  -1.31559939   1.32427389
 79.00000000   0.00285564  -1.62792485   1.32507374
 79.20000000  -0.95573099  -1.31844836   1.32586390
 79.40000000  -1.55118187  -0.50398809   1.33008459
 79.60000000  -1.55487934   0.50522633   1.33645171
 79.80000000  -0.96394750   1.32371828   1.34071243
 80.00000000  -0.00290968   1.63799760   1.34152230
 80.20000000   0.96161505   1.32662763   1.34232219
 80.40000000   1.56076843   0.50714118   1.34659514
 80.60000000   1.56451133  -0.50831769   1.35304129
 80.80000000   0.96994143  -1.33188727   1.35735504
 81.00000000   0.00296428  -1.64813267   1.35817504
 81.20000000  -0.96753533  -1.33485765   1.35898478
 81.40000000  -1.57041424  -0.51031399   1.36331063
 81.60000000  -1.57420299   0.51142796   1.36983680
 81.80000000  -0.97597263   1.34010667   1.37420423
 82.00000000  -0.00301945   1.65833045   1.37503450
 82.20000000   0.97349206   1.34313871   1.37585420
 82.40000000   1.58011967   0.51350665   1.38023362
 82.60000000   1.58395468  -0.51455725   1.38684080
 82.80000000   0.98204133  -1.34837680   1.39126258
 83.00000000   0.00307518  -1.66859133   1.39210324
 83.20000000  -0.97948547  -1.35147115   1.39293303
 83.40000000  -1.58988507  -0.51671929   1.39736668
 83.60000000  -1.59376678   0.51770569   1.40405587
 83.80000000  -0.98814776   1.35669796   1.40853268
 84.00000000  -0.00313149   1.67891569   1.40938385
 84.20000000   0.98551577   1.35985529   1.41022386
 84.40000000   1.59971082   0.51995201   1.41471241
 84.60000000   1.60363967  -0.52087340   1.42148464
 84.80000000   0.99429217  -1.36507047   1.42601715
 85.00000000   0.00318837  -1.68930394   1.42687898
 85.20000000  -0.99158319  -1.36829143   1.42772933
 85.40000000  -1.60959730  -0.52320497   1.43227345
 85.60000000  -1.61357371   0.52406048   1.43912975
 85.80000000  -1.00047478   1.37349465   1.44371867
 86.00000000  -0.00324584   1.69975646   1.44459128
 86.20000000   0.99768797   1.37677991   1.44545210
 86.40000000   1.61954488   0.52647827   1.45005249
 86.60000000   1.62356929  -0.52726706   1.45699389
 86.80000000   1.00669583  -1.38197082   1.46163991
 87.00000000   0.00330390  -1.71027366   1.46252345
 87.20000000  -1.00383033  -1.38532104   1.46339487
 87.40000000  -1.62955393  -0.52977204   1.46805222
 87.60000000  -1.63362678   0.53049326   1.47507978
 87.80000000  -1.01295556   1.39049929   1.47978362
 88.00000000  -0.00336256   1.72085593   1.48067821
 88.20000000   1.01001051   1.39391517   1.48156036
 88.40000000   1.63962484   0.53308642   1.48627538
 88.60000000   1.64374658  -0.53373920   1.49339018
 88.80000000   1.01925422  -1.39908039   1.49815255
 89.00000000   0.00342181  -1.73150367   1.49905834
 89.20000000  -1.01622873  -1.40256260   1.49995135
 89.40000000  -1.64975799  -0.53642154   1.50472475
 89.60000000  -1.65392907   0.53700499   1.51192787
 89.80000000  -1.02559204   1.40771445   1.51674950
 90.00000000  -0.00348167   1.74221730   1.51766662
 90.20000000   1.02248524   1.41126369   1.51857063
 90.40000000   1.65995376   0.53977751   1.52340313
 90.60000000   1.66417463  -0.54029077   1.53069566
 90.80000000   1.03196926  -1.41640179   1.53557730
 91.00000000   0.00354214  -1.75299722   1.53650590
 91.20000000  -1.02878026  -1.42001875   1.53742103
 91.40000000  -1.67021255  -0.54315448   1.54231337
 91.60000000  -1.67448366   0.54359664   1.54969643
 91.80000000  -1.03838614   1.42514275   1.55463881
 92.00000000  -0.00360322   1.76384384   1.55557903
 92.20000000   1.03511404   1.42882812   1.55650543
 92.40000000   1.68053473   0.54655257   1.56145835
 92.60000000   1.68485656  -0.54692275   1.56893305
 92.80000000   1.04484292  -1.43393764   1.57393694
 93.00000000   0.00366492  -1.77475757   1.57488893
 93.20000000  -1.04148681  -1.43769214   1.57582673
 93.40000000  -1.69092071  -0.54997192   1.58084098
 93.60000000  -1.69529370   0.55026920   1.58840846
 93.80000000  -1.05133985   1.44278680   1.59347462
 94.00000000  -0.00372725   1.78573882   1.59443852
 94.20000000   1.04789881   1.44661115   1.59538787
 94.40000000   1.70137087   0.55341266   1.60046420
 94.60000000   1.70579550  -0.55363612   1.60812562
 94.80000000   1.05787717  -1.45169058   1.61325483
 95.00000000   0.00379021  -1.79678803   1.61423079
 95.20000000  -1.05435029  -1.45558549   1.61519183
 95.40000000  -1.71188561  -0.55687492   1.62033101
 95.60000000  -1.71636236   0.55702364   1.62808754
 95.80000000  -1.06445514   1.46064930   1.63328057
 96.00000000  -0.00385380   1.80790560   1.63426875
 96.20000000   1.06084148   1.46461550   1.63524161
 96.40000000   1.72246534   0.56035884   1.64044444
 96.60000000   1.72699467  -0.56043188   1.64829724
 96.80000000   1.07107402  -1.46966331   1.65355490
 97.00000000   0.00391804  -1.81909195   1.65455544
 97.20000000  -1.06737264  -1.47370154   1.65554029
 97.40000000  -1.73311045  -0.56386455   1.66080753
 97.60000000  -1.73769285   0.56386098   1.66875782
 97.80000000  -1.07773405   1.47873294   1.67408090
 98.00000000  -0.00398292   1.83034752   1.67509396
 98.20000000   1.07394401   1.48284393   1.67609093
 98.40000000   1.74382135   0.56739219   1.68142339
 98.60000000   1.74845729  -0.56731105   1.68947237
 98.80000000   1.08443548  -1.48785855   1.69486169
 99.00000000   0.00404846  -1.84167274   1.69588743
 99.20000000  -1.08055583  -1.49204305   1.69689667
 99.40000000  -1.75459844  -0.57094190   1.70229516
 99.60000000  -1.75928842   0.57078224   1.71044405
 99.80000000  -1.09117859   1.49704047   1.71590044
100.00000000  -0.00411466   1.85306802   1.71693902
100.20000000   1.08720835   1.50129923   1.71796069
100.40000000   1.76544213   0.57451381   1.72342602
100.60000000   1.77018664  -0.57427465   1.73167606
100.80000000   1.09796363  -1.50627905   1.73720035
101.00000000   0.00418152  -1.86453382   1.73825192
101.20000000  -1.09390183  -1.51061283   1.73928617
101.40000000  -1.77635284  -0.57810807   1.74481918
101.60000000  -1.78115237   0.57778844   1.75317163
101.80000000  -1.10479085   1.51557464   1.75876466
102.00000000  -0.00424905   1.87607056   1.75982939
102.20000000   1.10063652   1.51998421   1.76087637
102.40000000   1.78733098   0.58172481   1.76647789
102.60000000   1.79218603  -0.58132372   1.77493402
102.80000000   1.11166052  -1.52492760   1.78059665
103.00000000   0.00431726  -1.88767868   1.78167471
103.20000000  -1.10741267  -1.52941372   1.78273458
103.40000000  -1.79837696  -0.58536417   1.78840546
