# dT = 0.00250000
# Vi = 1.00000000
# Xi = 0.00000000
# tot_Step =   80001
# print_skip =      80
# method = Predictor-Corrector
#                   t                  vel                  pos                    E
 97.40000000  -0.95053702  -0.31050675   0.49996754
 97.60000000  -0.95151003   0.30751194   0.49996747
 97.80000000  -0.58904218   0.80807264   0.49997604
 98.00000000  -0.00158251   0.99998010   0.49998136
 98.20000000   0.58648158   0.80993295   0.49997601
 98.40000000   0.95053183   0.31052204   0.49996735
 98.60000000   0.95151482  -0.30749652   0.49996728
 98.80000000   0.58905512  -0.80806298   0.49997585
 99.00000000   0.00159865  -0.99997989   0.49998117
 99.20000000  -0.58646839  -0.80994227   0.49997582
 99.40000000  -0.95052663  -0.31053733   0.49996716
 99.60000000  -0.95151960   0.30748109   0.49996709
 99.80000000  -0.58906805   0.80805331   0.49997566
100.00000000  -0.00161480   0.99997967   0.49998098
100.20000000   0.58645520   0.80995158   0.49997563
100.40000000   0.95052144   0.31055262   0.49996697
100.60000000   0.95152439  -0.30746567   0.49996690
100.80000000   0.58908099  -0.80804364   0.49997547
101.00000000   0.00163095  -0.99997945   0.49998078
101.20000000  -0.58644201  -0.80996090   0.49997544
101.40000000  -0.95051624  -0.31056791   0.49996678
101.60000000  -0.95152917   0.30745024   0.49996671
101.80000000  -0.58909393   0.80803398   0.49997528
102.00000000  -0.00164710   0.99997924   0.49998059
102.20000000   0.58642882   0.80997021   0.49997525
102.40000000   0.95051104   0.31058320   0.49996659
102.60000000   0.95153396  -0.30743482   0.49996652
102.80000000   0.58910686  -0.80802431   0.49997509
103.00000000   0.00166324  -0.99997902   0.49998040
103.20000000  -0.58641563  -0.80997953   0.49997506
103.40000000  -0.95050585  -0.31059849   0.49996640
103.60000000  -0.95153874   0.30741939   0.49996633
103.80000000  -0.58911980   0.80801464   0.49997490
104.00000000  -0.00167939   0.99997880   0.49998021
104.20000000   0.58640243   0.80998885   0.49997487
104.40000000   0.95050065   0.31061378   0.49996621
